Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60
Tracks 1 to 60
186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,803.6667,642.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1186.5416,988.8542, ,1107.75,930.7778, ,863.6818,1026.7273, ,600.75,972.9286, ,869.5,457.0, ,1201.6111,419.77777, ,895.63336,167.16667, ,743.6277,433.90427, ,852.0641,260.42307, ,1294.42,980.94, ,1276.5488,857.9146, ,668.7154,107.223076, ,741.975,553.275, ,540.4655,598.7759, ,1218.1757,532.2838, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
187, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,798.5,638.275, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1185.3254,989.48413, ,1107.0952,929.1429, ,861.7,1026.1, ,597.1667,977.43335, ,868.17566,453.66217, ,1202.803,420.07574, ,896.1,169.65, ,744.28723,436.01065, ,851.0641,261.42307, ,1289.9445,981.9074, ,1271.1086,862.86957, ,667.9203,107.13768, ,741.40247,554.86584, ,541.09375,598.71875, ,1216.1111,534.2222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
188, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,800.44116,641.67645, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1180.7222,994.42065, ,1101.3485,932.3788, ,861.3461,1032.5769, ,594.5,975.1, ,867.0,451.6579, ,1205.25,422.17856, ,888.6,166.05, ,740.6087,431.86957, ,845.5465,264.96512, ,1290.5869,984.7174, ,1268.9706,864.08826, ,671.8137,103.9902, ,741.6579,553.1053, ,541.2826,604.2826, ,1211.8572,538.2857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
189, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,800.9872,640.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1181.0088,993.2368, ,1103.4744,937.6539, , , , ,591.55554,976.3333, ,865.35,452.525, ,1204.0714,420.57144, ,890.39655,165.81035, ,740.9286,431.40475, ,841.3108,267.66217, ,1290.3889,986.9815, ,1266.0,861.1539, ,667.33826,106.42647, ,740.09576,547.9681, ,544.5,608.3571, ,1216.371,531.3387, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
190, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,800.75,637.46875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1178.9166,991.75, ,1104.5,935.7439, , , , ,590.0,972.6429, ,865.125,455.6, ,1209.0807,414.2097, ,893.39655,165.63792, ,744.5682,433.54544, ,840.25757,276.16666, ,1295.569,988.5, ,1268.817,862.6951, ,667.4474,111.90351, ,740.8333,546.32355, ,539.7727,610.8939, ,1208.6666,527.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
191, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,803.7759,641.0172, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1179.3462,997.88464,*,1104.425,934.3, , , , ,590.53125,969.28125, ,861.79266,456.30487, ,1206.7963,418.57407, ,890.2857,165.85715, ,744.5217,432.41306, ,840.2059,278.11765, ,1292.42,982.06, ,1267.5,861.59375, ,665.2344,111.34375, ,737.06525,543.5217, ,536.431,609.15515, ,1211.5869,523.93475, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,802.58105,637.0946, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1177.7963,1005.6852,*,1103.419,932.0405, , , , ,591.7105,967.3947, ,861.1585,454.08536, ,1215.9231,420.42307, ,893.0833,165.875, ,743.0,432.02173, ,843.2059,280.7647, ,1294.3889,978.9815, ,1270.9509,858.9314, ,665.3936,118.26596, ,734.0319,542.69147, ,536.0263,608.1579, ,1213.58,528.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
193, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,803.2895,641.8158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1179.2561,1009.62195, ,1101.8077,931.3205, , , , ,593.2805,968.35364, ,862.43024,454.1744, ,1215.091,423.0909, ,891.82,163.58, ,741.5,435.6111, ,840.6818,277.5303, ,1294.7593,982.9074, ,1267.8462,861.0192, ,667.5526,116.86842, ,729.9762,550.2857, ,535.8333,608.6111, ,1214.6212,526.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,803.9,640.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1179.9807,1008.6539, ,1107.4722,931.8333, , , , , , , ,870.7564,454.19232, ,1209.58,418.54, ,895.5645,162.20967, ,741.6277,435.90427, ,843.41174,276.55884, ,1300.5741,975.0926, ,1268.8235,859.17645, ,667.375,112.78571, ,733.2959,549.9898, ,538.38574,604.61426, ,1213.8334,525.2222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
195, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,800.7857,638.8214, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1176.0272,1008.08185, ,1107.5,937.0, , , , , , , ,869.5465,455.9186, ,1208.0,418.66666, ,895.3,168.03334, ,735.54083,434.17346, ,847.6071,280.0, ,1303.0,972.5, ,1265.8115,858.4508, ,665.44,107.7, ,731.61365,544.2727, ,537.2879,598.74243, ,1214.3334,525.19446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
196, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,802.7121,639.2879, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1180.085,1004.93396, ,1108.1451,936.9194, , , , , , , ,862.7895,456.3684, ,1212.6154,416.46155, ,897.23334,168.03334, ,733.25,438.05, ,848.6111,276.6111, ,1304.875,968.2917, ,1268.72,855.26, ,663.17444,103.98837, ,735.1667,547.4792, ,537.52563,596.9103, ,1211.0385,519.78204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
197, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,800.3182,640.6818, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1182.2966,1003.3475, ,1115.0769,934.9231, , , , , , , ,860.9146,458.7927, ,1211.74,411.18, ,898.3,168.56667, ,736.22095,439.59302, ,848.7963,277.3889, ,1307.22,961.62, ,1267.78,852.38, ,660.3889,110.57407, ,735.34784,552.34784, ,543.34375,601.71875, ,1214.9117,519.6177, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
198, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,798.5,643.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1184.78,1010.6, ,1119.2742,929.75806, , , , , , , ,857.0641,463.2436, ,1210.3846,406.57693, ,899.2778,167.75926, ,735.76666,439.3, ,847.875,281.95834, ,1310.875,962.2083, ,1268.5435,852.413, ,666.5,109.052635, ,735.4091,550.11365, ,543.3108,602.63513, ,1214.4667,523.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
199, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,798.13635,645.9545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1184.4362,1009.7341, ,1123.18,929.34, , , , , , , ,857.4524,459.5476, ,1211.98,402.82, ,891.66,168.82, ,739.2143,442.5, ,845.8461,284.5, ,1312.119,959.5952, ,1271.2878,850.25757, ,663.6321,109.21698, ,737.3444,552.6778, ,543.9359,603.14105, ,1216.8611,519.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.23334,647.13336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1180.8334,1005.6667, ,1126.2858,931.8571, , , , , , , ,862.0319,456.22342, , , , ,885.6539,170.0, ,736.6053,439.5263, ,844.7963,279.3889, ,1318.5,961.5, ,1269.0614,850.2544, ,663.0641,112.24359, ,741.925,553.075, ,543.5,604.35364, ,1209.9857,517.15717, ,1224.06,397.66, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
201, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794.0357,645.8929, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1183.7632,1008.5526,*,1120.7727,930.3182, , , , , , , ,861.0106,452.26596, , , , ,889.0417,166.83333, ,736.5526,443.76315, ,844.7857,275.2857, ,1314.409,963.1818, ,1269.1471,847.5, ,667.049,114.18627, ,737.5227,551.2727, ,542.5769,605.85895, ,1208.8611,519.4167, ,1226.62,403.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
202, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,791.625,653.0625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1180.3276,1005.60345,*,1128.25,933.3, , , , , , , , , , , , , ,885.6923,158.57692, ,738.78204,444.14102, ,841.1129,273.91934, ,1315.0454,963.86365, ,1269.775,843.225, ,667.7308,109.82692, ,740.4535,551.98834, ,534.0854,602.37805, ,1204.3485,518.5909, ,1225.591,401.4091, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
203, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.2059,651.0294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1180.5,1004.1667, ,1122.7142,934.2857, , , , , , , , , , , , , ,882.8043,155.41304, ,738.775,437.025, ,840.04285,277.7, ,1317.9546,959.8182, ,1265.725,841.575, ,667.839,114.26271, ,740.3095,548.5, ,535.52563,608.9103, ,1197.3286,523.3, ,1224.6666,406.66666, ,863.6177,454.20587, ,498.64285,905.9286, , , , , , , , , , , , , , , , , , , , , , 
204, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.3571,650.7857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1181.8889,999.6667, ,1119.8334,937.2037, , , , , , , , , , , , , ,882.587,155.19565, ,734.91174,436.61765, ,840.2778,278.75925, ,1314.591,956.5909, ,1260.4683,841.42065, ,669.90814,114.52041, ,743.80615,545.5204, ,532.95,600.625, ,1196.9865,520.63513, ,1227.6,406.05, ,859.7083,453.375, ,496.7,904.56665, , , , , , , , , , , , , , , , , , , , , , 
205, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,793.2659,655.15955, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1174.7174,999.93475, ,1117.8636,940.5909, , , , , , , , , , , , , ,881.9074,149.42592, ,739.1579,440.1579, ,844.2692,273.80768, ,1313.26,958.46, ,1261.886,842.4825, ,669.86536,110.86539, ,747.22095,544.22095, ,534.1111,602.30554, ,1192.3889,515.0, ,1227.8478,406.80435, ,859.3077,454.5, ,496.87143,904.95715, ,1213.7245,781.60205, , , , , , , , , , , , , , , , , , , 
206, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,792.9091,655.7045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1171.622,1006.10974, , , , , , , , , , , , , , , , ,883.3,152.3, ,740.6053,436.5263, ,843.36206,277.5, ,1308.3182,959.63635, ,1260.9546,841.13635, ,665.3571,114.091835, ,744.3958,544.75, ,536.3158,608.0526, ,1193.6025,518.5, ,1231.3235,410.14706, ,864.7708,453.3125, ,493.94116,903.82355, ,1215.2885,779.25, , , , , , , , , , , , , , , , , , , 
207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,793.575,655.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1171.4272,1006.1727, , , , , , , , , , , , , , , , ,882.5345,149.8793, ,743.9857,432.15714, ,844.39655,273.01724, ,1309.1538,956.1539, ,1262.425,844.7, ,668.3039,115.9902, ,748.049,540.46075, ,538.8421,606.1053, ,1192.2567,518.77026, ,1231.1666,406.36667, ,866.1889,451.52222, ,493.55884,905.32355, ,1214.349,781.9717, , , , , , , , , , , , , , , , , , , 
208, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,790.5682,653.7045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1171.8191,1009.7766, , , , , , , , , , , , , , , , ,879.7692,145.23077, ,744.86365,433.54544, ,846.92426,276.5303, ,1311.1786,957.0, ,1265.3611,843.19446, ,671.36,118.1, ,745.9762,541.5952, ,539.9048,609.619, ,1189.419,522.0405, ,1231.22,405.38, ,867.9583,449.10416, ,492.33334,907.4667, ,1211.6842,786.4737, , , , , , , , , , , , , , , , , , , 
209, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,788.7273,654.11365, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1175.6277,1007.56384, , , , , , , , , , , , , , , , ,881.69354,138.62903, ,741.53845,430.03845, ,844.67145,272.07144, ,1310.54,958.1, ,1260.8914,843.8043, ,672.03705,120.12963, ,743.5,544.4459, ,539.26746,608.3372, ,1192.0,516.5, ,1233.82,404.14, ,868.3222,452.3, ,493.5,902.1111, ,1212.7449,787.051, , , , , , , , , , , , , , , , , , , 
210, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,785.9,652.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1174.8673,1008.9286, , , , , , , , , , , , , , , , ,886.81036,137.60345, ,743.2241,426.63794, ,844.15625,273.25, ,1305.9073,961.7593, ,1257.0555,848.3889, ,675.825,121.25, ,745.54443,547.76666, ,542.0854,607.5, ,1192.5938,511.46875, ,1236.8334,403.2619, ,870.18085,457.54254, ,492.36667,904.1667, ,1212.68,783.64, ,1234.409,518.3182, ,1009.87933,998.36206, , , , , , , , , , , , , 
211, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,786.8415,652.6951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1177.0818,1007.37274, , , , , , , , , , , , , , , , ,887.9074,141.42592, ,747.64813,423.53705, ,850.2632,267.73685, ,1307.2084,964.5417, ,1260.375,852.1667, ,678.03845,120.53846, ,745.2619,541.6905, ,542.45557,612.9, ,1197.6945,509.1389, ,1238.6212,406.95456, ,871.75,461.38635, ,492.27142,906.5857, ,1211.7363,777.2818, ,1236.4565,516.7174, ,1012.875,997.1667, , , , , , , , , , , , , 
212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.07776,647.43335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1177.7667,1004.3889, , , , , , , , , , , , , , , , ,890.7759,139.32759, ,747.3788,433.31818, ,850.6842,268.60526, ,1310.1,968.46, ,1259.4138,852.81036, ,680.5323,121.98387,*,744.45123,540.20734, ,544.7045,615.61365, ,1199.1052,511.0263, ,1231.5883,401.38235, ,878.75,462.38635, ,491.29166,909.9167, ,1214.2273,774.8091, ,1238.409,517.5455, ,1006.69354,992.8226, , , , , , , , , , , , , 
213, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,793.9878,644.5244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1176.2736,1004.23584, , , , , , , , , , , , , , , , ,885.25757,141.10606, ,743.2368,434.4737, ,852.47437,267.98718, ,1314.8334,967.625, ,1256.7325,844.82556, ,678.86664,122.71667, ,746.07446,534.5213, ,539.95,615.05, ,1196.975,506.85, ,1238.8914,400.93478, ,882.413,455.52173, ,496.57693,905.8077, ,1216.517,770.48303, ,1237.3572,518.7857, ,1011.1667,997.35187, , , , , , , , , , , , , 
214, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,792.26086,638.8913, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1176.9814,1001.6111, , , , , , , , , , , , , , , , ,885.625,142.65625, ,741.9839,432.82257, ,850.0,273.5, , , , ,1256.6724,848.36206, ,685.62067,125.155174, ,745.5476,534.6667, ,539.6957,620.087, ,1189.1052,509.3421, ,1238.2675,396.40698, ,880.9889,456.14444, ,500.77274,903.2273, ,1216.5186,776.7593, ,1237.9,521.9, ,1009.9091,1003.6818, , , , , , , , , , , , , 
215, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,795.5714,636.0238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1179.6177,1003.2647,*, , , , , , , , , , , , , , , ,884.20966,138.95161, ,742.26666,431.93332, ,852.9722,271.77777, , , , ,1258.7452,848.5755, ,684.44446,126.74074, ,747.6087,536.9783, ,543.4048,618.7619, ,1186.2,504.0, ,1235.5769,396.80768, ,878.92224,459.72223, ,507.64285,904.3214, ,1210.1721,774.6803, ,1235.1608,518.0179, ,1007.4,1002.4, ,635.375,203.125, , , , , , , , , , 
216, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1181.9445,1008.1667,*, , , , , , , , , , , , , , , ,885.85486,146.08064, ,735.39655,434.43103, ,854.78204,271.1154, , , , ,1257.9036,849.5526, ,684.9923,122.05385, ,753.86957,541.6087, ,541.6556,614.3, ,1183.35,502.175, ,1239.2693,396.34616, ,885.0,457.05768, ,499.15216,903.9783, ,1215.5492,774.3525, ,1235.6904,517.5714, ,1009.0333,1003.8333, ,639.8571,201.57143, , , , , , , , , , 
217, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1185.5294,1004.2059,*, , , , , , , , , , , , , , , ,886.2838,142.01352, ,735.25,440.0, ,854.0,269.125, , , , ,1260.5483,851.4677, ,689.92426,118.818184, ,757.63635,541.8182, ,538.15,612.15, ,1181.1666,499.57693, ,1237.4824,392.4649, ,884.5213,457.88297, ,505.19232,904.11536, ,1216.6904,775.3095, ,1236.934,520.8396, ,1005.74,1004.54, ,644.93475,200.41304, , , , , , , , , , 
218, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1189.4584,1001.3125, , , , , , , , , , , , , , , , ,891.20966,144.20967, ,734.34,435.02, ,852.7,269.65, , , , ,1262.175,855.525, ,695.9219,116.953125, ,756.23914,548.3261, ,539.35364,612.6951, ,1190.1052,499.8421, ,1237.8768,392.9058, ,888.9583,456.10416, ,512.0833,903.1389, ,1215.7766,771.9894, ,1238.061,520.061, ,1005.93335,999.8333, ,649.3461,198.96153, ,422.9186,399.8256,*, , , , , , 
219, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1188.9529,1004.0849, , , , , , , , , , , , , , , , ,888.0,148.0, ,734.2143,435.0, ,852.3461,261.67947, , , , ,1264.8928,857.3214, ,700.0273,119.53636, ,760.5612,551.051, ,542.24286,616.04285, ,1190.6052,495.05264, ,1238.3864,391.18182, ,885.5,454.25, ,513.025,901.575, ,1212.7,772.11816, ,1235.54,523.28, ,998.2273,1000.74243, ,650.875,194.78125, ,426.61267,398.669, , , , , , , 
220, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1187.8928,1002.875, , , , , , , , , , , , , , , , ,888.875,147.34375, ,730.875,435.625, ,849.3889,260.72223, , , , ,1259.9777,857.6045, ,705.7982,124.18421, ,758.82074,551.0849, ,537.47296,615.0135, ,1188.2941,493.82352, ,1236.775,389.95, ,878.34,457.02, ,506.8,904.95, ,1209.2667,768.85, ,1233.3372,526.3605, ,997.84485,1001.0862, ,654.01514,192.98485, ,421.9054,397.25674,*, , , , , , 
221, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1185.3387,1000.4355, , , , , , , , , , , , , , , , ,889.47296,150.60811, , , , ,848.43335,259.9, , , , , , , ,705.05225,116.48508, ,755.4783,554.9783, ,534.8,611.95, ,1188.3108,493.5811, ,1237.6608,387.5, ,871.4783,454.97827, ,503.61627,900.6163, ,1208.375,771.90625, ,1233.7709,525.6667, ,994.875,992.0, ,647.24194,199.46774, ,429.75,395.1,*, , , , , , 
222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1184.0186,997.0185, , , , , , , , , , , , , , , , ,891.6429,149.87143, , , , ,846.3571,259.12857, , , , , , , ,704.1727,114.281815, ,751.6,556.12, ,531.9103,614.47437, ,1190.0676,489.44595, ,1238.4286,386.76785, ,869.051,459.17346, ,509.5,906.5, ,1211.5,774.05, ,1236.3448,525.2069, ,989.3571,991.3571, ,650.9667,194.7, ,427.9737,391.9737, , , , , , , 
223, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1185.7858,999.1286,*, , , , , , , , , , , , , , , ,889.2273,151.22728, , , , ,844.0789,257.57895, , , , , , , ,707.5,112.484375, ,750.4184,559.03064, ,529.6795,614.9359, ,1189.6034,486.67242, ,1234.825,387.5, ,871.8778,463.32224, ,510.93903,904.7683, ,1208.1327,773.0714,*,1236.4811,525.1981, ,987.76086,990.1087, ,650.6622,198.5, ,429.26315,396.73685, , , , , , , 
224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1185.5741,998.94446, , , , , , , , , , , , , , , , ,890.09375,148.0625, , , , ,849.17645,251.02942, , , , , , , ,707.3372,115.87209, ,747.6,558.12, ,531.3421,612.1053, ,1191.6305,482.28262, ,1232.409,386.3, ,869.3261,466.23914, ,507.0,906.1667, ,1207.925,776.175, ,1231.9916,528.51697, ,990.2,986.4667, ,651.55884,198.02942, ,427.1842,396.05264, , , , , , , 
225, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1186.1154,1005.3077, , , , , , , , , , , , , , , , ,891.375,144.03125, , , , ,854.44446,251.16667, , , , , , , ,708.5154,111.37692, ,744.9902,558.67645, ,535.14105,609.4231, ,1189.2,485.0, ,1231.4181,384.07376, ,866.7222,470.25, ,509.925,904.675, ,1208.2959,778.2143, ,1231.3545,527.57275, ,986.66,988.5, ,645.2879,201.31818, ,430.06412,399.42307, , , , , , , 
226, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1183.3334,1000.6667, , , , , , , , , , , , , , , , ,890.7759,143.39655, , , , ,857.14105,247.24359, , , , , , , ,708.8019,106.386795, ,743.25,559.2083, ,538.175,607.525, ,1192.0428,488.1, ,1230.75,378.25, ,863.9211,463.92105, ,512.8571,904.7857, ,1209.8036,780.8214, ,1237.75,534.44446, ,989.7069,992.18964, ,639.6842,199.71053, ,438.27777,396.8611, , , , , , , 
